Время (с),A0 (В),A1 (В)
4.092126369476318,0.529,0.6239439964650584
4.100126266479492,2.353,2.0313256474941435
4.108126878738403,0.0,0.0
4.121230602264404,2.471,2.528332407560006
4.129272937774658,0.451,0.39868357863861403
4.141790866851807,2.588,2.098314936614787
4.1493425369262695,0.137,0.15925894879406477
4.161854982376099,2.686,2.668747319597836
4.169853925704956,0.569,0.6254294588812193
4.182853937149048,2.529,2.1895050465799732
4.190854072570801,0.0,0.0
4.198855400085449,2.863,3.0150942476724176
4.210854768753052,0.412,0.3655879633636469
4.218854904174805,2.549,3.0380032819642846
4.231913566589356,0.0,0.0
4.240030288696289,2.725,2.5593375030433196
4.252034425735474,0.706,0.683553838153569
4.260544538497925,3.078,3.442662976698946
4.272679090499878,1.588,1.5048309513831
4.28073787689209,3.275,3.47752801708908
4.288737773895264,0.569,0.5866633301958298
4.300797939300537,2.529,2.5323226439893096
4.308935880661011,1.235,1.3968893225816865
4.321935176849365,3.176,3.2229317330134735
4.329995632171631,0.627,0.6238746497539639
4.342053174972534,2.588,2.2981785850576126
4.350052833557129,1.0,1.058581032694453
4.358685255050659,2.961,3.0502266946267214
4.3707451820373535,0.294,0.25109071926497684
4.378746509552002,2.529,2.525855704571335
4.391746282577515,0.784,0.8491625592187275
4.399804353713989,2.0,2.2097410240200697
4.411862134933472,1.0,0.8778685803402453
4.419860363006592,1.882,1.9703547917394741
4.431860446929932,2.039,2.127628896790453
4.440860033035278,1.824,1.6640388966099156
4.452864408493042,1.333,1.4808255671391908
4.461374282836914,2.137,1.8357769394396362
4.473374128341675,2.137,2.141386571351308
4.481431007385254,1.941,2.0547523661516593
4.489526510238648,1.275,1.1820201065416314
4.5015270709991455,1.882,1.9542310236843863
4.510526895523071,1.706,1.4222431038790473
4.522664308547974,1.667,1.3351707430093496
4.530743360519409,1.039,1.1811809172696357
4.542747259140015,2.039,1.979088704989668
4.550746917724609,2.02,1.900388728290789
4.56334376335144,2.118,2.4457276158130017
4.571401596069336,2.569,2.242054688313774
4.583400726318359,1.745,1.9324243361261435
4.592400312423706,2.941,2.6082885973501413
4.604505777359009,2.157,1.8964272249684688
4.612615346908569,3.529,4.168958031265659
4.620615243911743,2.235,1.7900702803992237
4.632615566253662,3.275,3.658465561813413
4.641620874404907,2.451,2.8733438928937427
4.65368914604187,3.922,3.383350343142735
4.662201166152954,2.549,2.096717578599317
4.674201726913452,2.824,2.780859545001769
4.682263851165772,1.588,1.360438733519672
4.694833517074585,2.588,2.7769029992622842
4.702939033508301,1.471,1.5411486944435955
4.710939407348633,3.078,2.538237019677745
4.723475217819214,2.471,2.4845593382996483
4.731475830078125,3.412,3.187626455151009
4.74347996711731,1.765,2.002779863335533
4.751480102539063,2.353,2.47545703919788
4.763989448547363,1.588,1.7635070588113873
4.771991729736328,2.941,3.237729995035686
4.78407621383667,2.431,2.200309624007547
4.793136358261108,2.784,3.208202150843884
4.801201343536377,2.118,1.9935487729880728
4.81320071220398,3.431,3.3163441182083746
4.82120156288147,2.471,2.322195708334325
4.834200859069824,2.941,2.576732490658446
4.842206716537476,2.608,2.6486145538004644
4.85420560836792,4.706,4.950622987889794
4.862323522567749,4.0,3.5462152621683543
4.870328903198242,2.902,3.4179479752460566
4.8823957443237305,1.98,1.8182077923428137
4.891100168228149,3.235,3.7682735132550444
4.903098106384277,1.784,1.572301263670289
4.911157131195068,2.863,3.125200919869825
4.9242165088653564,2.471,2.1718100527551187
4.932271957397461,3.745,4.0004316502236605
4.944324731826782,2.235,2.4497611461996964
4.952376365661621,4.0,4.490334373512089
4.964439153671265,2.373,2.6349749325088534
4.973430871963501,3.608,4.004468124806337
4.985577583312988,2.392,2.864201461367444
4.993645429611206,3.627,3.47232178266709
5.00164532661438,1.98,1.8348418040472998
5.013765573501587,3.922,4.587838126040543
5.021765947341919,2.824,3.0359028802387527
5.034819602966309,4.431,4.0209434917851725
5.042888641357422,2.961,2.426899915605098
5.054966688156128,4.314,3.755818403926284
5.0634765625,3.039,3.019077493214054
5.075480699539185,4.49,3.6699462067929036
5.0835466384887695,3.314,3.2445504113526895
5.095597982406616,4.549,3.8512477730177346
5.10359787940979,3.02,3.4166685747757555
5.116597890853882,4.353,4.990956155302873
5.124598264694214,2.922,2.5253154387533874
5.13265323638916,4.314,3.901455248636094
5.144657611846924,3.118,3.0028226939274285
5.153656482696533,4.333,4.088224310404778
5.1652257442474365,3.157,3.170563775854159
5.173226356506348,4.608,4.359129052961583
5.186226844787598,3.235,3.757710878592194
5.194285392761231,4.333,4.326514649994289
5.206341743469238,2.706,2.676888111165571
5.2143425941467285,3.98,3.857137361157765
5.222459077835083,2.843,2.430154495034364
5.235507488250732,4.431,4.594114795647755
5.247511863708496,3.118,3.0477124231599735
5.255511045455933,4.235,4.27411267159077
5.264021873474121,2.608,2.5060830916369166
5.276021242141724,3.882,4.416100550499275
5.284021615982056,2.627,2.3489981931177404
5.296145677566528,4.02,4.821170694652498
5.305194139480591,2.686,2.207435368399419
5.317197561264038,4.0,3.554621580934346
5.325201988220215,2.745,3.222311773994216
5.337405443191528,4.118,4.475192080762734
5.345485210418701,2.824,3.283355883054025
5.353587865829468,4.157,3.6859302089049133
5.366097927093506,2.667,2.7239081179231235
5.3740997314453125,4.059,4.049784379195097
5.387163162231445,2.49,2.2258236656480523
5.395225763320923,4.118,4.659185839845296
5.407241344451904,2.98,2.464930627211866
5.415247440338135,4.451,3.9053450182939025
5.427247524261475,3.059,2.8415544904015766
5.436250686645508,4.588,4.719320700393877
5.448629140853882,2.588,2.6641688100887855
5.4566404819488525,4.196,4.274480479194927
5.468442440032959,1.804,1.9262068646226889
5.476441383361816,4.471,4.043346682310743
5.48454213142395,2.627,2.449842261116644
5.497541189193726,4.647,4.775147161979694
5.505595445632935,2.49,2.3018427892263524
5.517641305923462,4.902,3.99448714086
5.525640487670898,3.0,3.1460625591944336
5.538639545440674,4.471,4.180470100868014
